,gameId,polarity_1,subjectivity_1,polarity_2,subjectivity_2,polarity_4,subjectivity_4,polarity_8,subjectivity_8
271479,bryan-gil-salvatierra_2023-12-10,0.02388455425516547,0.49083591816361527,0.06400420885820388,0.5153100071631762,0.05806119995473066,0.5008952374768564,0.0818096447375708,0.5109843843142094
370391,viktor-tsygankov_2023-12-10,-0.1394246504940146,0.5049766963928816,-0.09449501403639252,0.5214144617654115,-0.059923218741103956,0.5047017590514398,-0.06147969412116741,0.5088285604219496
473670,lewis-norman-dobbin_2023-12-10,0.12285628282084485,0.5146755850106369,0.06961380246346154,0.5147194223930458,0.08285571666653517,0.49981995844685967,0.07523371537491585,0.51150263852784
607130,dejan-kulusevski_2023-12-10,0.02388455425516547,0.49083591816361527,0.06400420885820388,0.5153100071631762,0.05806119995473066,0.5008952374768564,0.0818096447375708,0.5109843843142094
11944,memphis-depay_2023-12-10,0.03293077083592807,0.495127808699236,0.09079542794959074,0.5216853515499589,0.09869766662103416,0.5066406777511312,0.09097652695303725,0.5143419590193096
35250,callum-wilson_2023-12-10,0.02764560498603051,0.5383908231248659,0.06350372752676287,0.542419297891158,0.08892436661277951,0.5305856533620236,0.05857299451122451,0.5127868982365675
566354,brennan-johnson_2023-12-10,0.02388455425516547,0.49083591816361527,0.06400420885820388,0.5153100071631762,0.05806119995473066,0.5008952374768564,0.0818096447375708,0.5109843843142094
628429,carlton-morris_2023-12-10,0.004291548586007346,0.5561019249936773,0.008266553176633024,0.5471601956831746,-0.010628498125780254,0.5327927214948429,-0.031832519027457304,0.5317408864859576
704728,artem-dovbyk_2023-12-10,-0.1394246504940146,0.5049766963928816,-0.09449501403639252,0.5214144617654115,-0.059923218741103956,0.5047017590514398,-0.06147969412116741,0.5088285604219496
614611,stephan-el-shaarawy_2023-12-10,0.14118311105803316,0.5404987621134751,0.12629692313478177,0.5330245603603823,0.12599201712972502,0.5219393671787486,0.10252244379118325,0.5242784633470965
312760,heung-min-son_2023-12-10,0.02388455425516547,0.49083591816361527,0.06400420885820388,0.5153100071631762,0.05806119995473066,0.5008952374768564,0.0818096447375708,0.5109843843142094
764370,richarlison-de-andrade_2023-12-10,0.02388455425516547,0.49083591816361527,0.06400420885820388,0.5153100071631762,0.05806119995473066,0.5008952374768564,0.0818096447375708,0.5109843843142094
