gameId,polarity_1,subjectivity_1,polarity_2,subjectivity_2,polarity_4,subjectivity_4,polarity_8,subjectivity_8,polarity_16,subjectivity_16,totalScore
david-soria-solis_2023-01-22,-0.21573736997443868,0.5254111989771169,-0.16672996081594316,0.510029648510524,-0.11944737632172894,0.5187604554086608,-0.09716162756834262,0.51354068672572,-0.11613527711930452,0.5249674948567653,48.1
bartlomiej-dragowski_2023-01-22,-0.06598629345223353,0.5266316335798624,-0.0381992373222676,0.5467242427013695,-0.02387314844896777,0.5366789831985468,-0.03911793242846413,0.5328919327262771,-0.06860414972452104,0.5311080626348001,32.2
hugo-lloris_2023-01-23,0.08032954766176412,0.49928052790121746,0.06880839900741945,0.48564013442587795,0.04211634189535454,0.4940717862784434,0.03098930070945096,0.508353081961226,0.07141778510375775,0.5159016220389014,81.7
bernd-leno_2023-01-23,-0.08032954766176412,0.49928052790121746,-0.06880839900741945,0.48564013442587795,-0.04211634189535454,0.4940717862784434,-0.03098930070945096,0.508353081961226,-0.07141778510375775,0.5159016220389014,44.3
marvin-schwabe_2023-01-24,-0.07208166347347021,0.5290143380584553,-0.11749310781140027,0.5363579601006454,-0.0684801258178103,0.5292146956256557,-0.0785354350708928,0.5336335707627351,-0.06832920004218862,0.5306720569367526,56.6
finn-dahmen_2023-01-25,-0.15289977477477476,0.4244612744612743,-0.07644988738738738,0.21223063723063715,-0.06774854509229508,0.20300488737988737,-0.11298364134395408,0.3823042561687474,-0.12337172815931721,0.44205715286444636,46.1
paulo-dino-gazzaniga_2023-01-28,-0.21573736997443868,0.5254111989771169,-0.16672996081594316,0.510029648510524,-0.11944737632172894,0.5187604554086608,-0.09716162756834262,0.51354068672572,-0.11613527711930452,0.5249674948567653,16.4
andrea-consigli_2023-01-29,-0.00029683308416470514,0.5277666435361048,0.0029454816567963185,0.524322840654837,-0.005229551175413747,0.5305819705568984,-0.06550172542250589,0.5199359451584824,-0.05858229533889166,0.5239742454738414,38.6
yehvann-diouf_2023-01-29,-0.08515677955279732,0.5550064296568715,-0.07243043122850143,0.5231159703009952,-0.07250064957155969,0.5088272724550414,-0.07491624202601058,0.5190632024525565,-0.07921445830310597,0.5211431856550965,44.3
michele-di-gregorio_2023-01-29,-0.03905466966519067,0.5329638088865215,-0.020421758703366117,0.534652025678428,-0.07858139549775729,0.5418498902436721,-0.06929127814939934,0.542025647448429,-0.06179050791937388,0.5328575964694469,93.7
aitor-fernandez-abarisketa_2023-01-29,-0.021225696521986605,0.5149478048194628,-0.035461087662239,0.5286476139829683,-0.04572726870267353,0.5295975911579273,-0.045548418590455275,0.5295775611725799,-0.04408509843434501,0.5245906767449846,63.3
benjamin-lecomte_2023-02-01,-0.05317036626485406,0.5305765470439384,-0.06916357290882569,0.542791488350405,-0.07155602118180325,0.5193740974584578,-0.06549469067915853,0.515181991601992,-0.0761907950900339,0.5203153924150716,43.3
bernd-leno_2023-02-03,-0.13397509750975095,0.5550620853294124,-0.13811787775018797,0.5261968916955391,-0.12402609940428824,0.5223019095137366,-0.09649853036534785,0.5142704075223995,-0.1100422789144996,0.5235834130738222,70.8
david-soria-solis_2023-02-04,-0.021225696521986605,0.5149478048194628,-0.035461087662239,0.5286476139829683,-0.04572726870267353,0.5295975911579273,-0.045548418590455275,0.5295775611725799,-0.04408509843434501,0.5245906767449846,41.3
vicente-guaita-panadero_2023-02-04,-0.13576559178070854,0.4945217057180637,-0.14607844127671676,0.48495318891522643,-0.09481880792053667,0.4959371244257634,-0.10034421554119885,0.4981778727827776,-0.08944891343948272,0.5021888831403227,39.3
maxime-dupe_2023-02-04,-0.06337557381097661,0.5198273918475267,-0.05827297003791533,0.5252019694457326,-0.06535170063320837,0.524158969873364,-0.07057987052729209,0.5168769877947881,-0.07728742280181121,0.5206785543033483,39.8
hugo-lloris_2023-02-05,0.08032954766176412,0.49928052790121746,0.06880839900741945,0.48564013442587795,0.04211634189535454,0.4940717862784434,0.03098930070945096,0.508353081961226,0.07141778510375775,0.5159016220389014,70.4
koen-casteels_2023-02-05,-0.053235511855180204,0.5176562428487782,-0.03878085534848026,0.5317769817949067,-0.07813698157994026,0.5340674709477761,-0.06557420230815524,0.536911949517076,-0.06463565695547507,0.5308101725440219,7.4
yassine-bounou_2023-02-05,-0.020606249029142067,0.5249724838428802,-0.11817180950179038,0.5251918414099985,-0.10675140073295068,0.5134479530095121,-0.09661188299203739,0.5112603534612434,-0.10596660796784621,0.526100298059069,25.2
wladimiro-falcone_2023-02-11,-0.030588343666079213,0.5427404275818175,-0.06706363031988548,0.5427107777005133,-0.07080318809493757,0.5264182919246584,-0.04622422956603998,0.5328241497353035,-0.07339147060941388,0.5320164970234801,52.8
norberto-murara-neto_2023-02-11,-0.05967090246772861,0.4963773391359602,-0.06716104209294323,0.5091810224115157,-0.0585741250389733,0.5115799495649124,-0.06170103635808809,0.5077649650106424,-0.05681732103911612,0.5227565932979965,44.4
fraser-forster_2023-02-11,0.19824532177614354,0.5444351077638742,0.13928743471895383,0.5218578178325458,0.07625101871902698,0.5096626886566125,0.04745487403460052,0.5131150957317268,0.08052699586519019,0.519584316499454,14.1
manuel-riemann_2023-02-11,-0.06785125079395916,0.5223437321621078,-0.060543381324569684,0.5199999875054431,-0.05437365624109748,0.5287280084525942,-0.0529797600305897,0.5280220866258889,-0.06775551209107514,0.5314980159425533,53.6
alexander-nubel_2023-02-11,-0.10249932533083786,0.5397201565795313,-0.08293744957090723,0.529773774213529,-0.07605051123986646,0.536282631281967,-0.07423117455163492,0.5190015093639408,-0.07874522106394749,0.5217235012125265,42.6
jiri-pavlenka_2023-02-11,-0.10625000000000001,0.65,-0.081021148989899,0.5540509259259259,-0.07873551818864319,0.3831407815782815,-0.09087570452955489,0.3809939717031231,-0.11169443591267059,0.4498762666210601,74.2
ivan-villar-martinez_2023-02-12,-0.06729128097697228,0.518141567257323,-0.04425848874947944,0.5165446860383929,-0.0326494284736604,0.5283880271260697,-0.05277865685807399,0.5270298308393189,-0.04720240877142117,0.5262930381698903,36.9
michele-di-gregorio_2023-02-18,-0.04775841240177619,0.49839466089466106,-0.10181615474852368,0.5095170351277222,-0.05806170763129126,0.5133441368499757,-0.02604260124588405,0.5162147546659449,-0.05491844902557252,0.5195726689927972,52.7
marco-silvestri_2023-02-18,-0.022980083041390934,0.4778490333463087,-0.024378193497059462,0.5271403435677786,-0.059340552942540384,0.5264996571492935,-0.067323121929063,0.5414636236161852,-0.04912730807982854,0.5352033920789506,23.8
sergio-herrera-piron_2023-02-18,-0.011873766446694942,0.5203300394900853,-0.03481082607982279,0.5189149254996654,-0.04153825020601566,0.5173092800290366,-0.1045088968146424,0.5306443051269927,-0.11089810912821632,0.5213352726745846,50.0
keylor-navas-gamboa_2023-02-18,-0.048044019245674634,0.5156467611046818,-0.07916076025854354,0.5230926305637114,-0.050533742721456124,0.5238069563286977,-0.04453367767309946,0.5259850999192377,-0.04581350818769096,0.5336517802666582,62.3
jonas-omlin_2023-02-18,-0.06785125079395916,0.5223437321621078,-0.060543381324569684,0.5199999875054431,-0.05437365624109748,0.5287280084525942,-0.0529797600305897,0.5280220866258889,-0.06775551209107514,0.5314980159425533,38.7
